CODE,NUTS3,POPULATION,POP_DENS,POP_60,P_POP_60,P_MALES,POP 014,P_POP_0_14,POP 1529,P_POP_15_29,POP 3044,P_POP_30_44,POP 4559,P_POP_45_59,POP_GROWTH,HOUSEHOLDS,DWELLINGS,SURFACE_AREA,COVID19_D,COVID19_CCONF,DURATION_LD,LAG_LD,NO2,WIND,TEMP,NTI,PRESSURE,PRECIPITATION,SOLAR_RAD,LAI,PM25
DE,DE944,164110,1373,39550,24.09969,50.93413,20616,12.56231,39348,23.9766,31384,19.12376,33212,20.23765,5,88762,87274,118.08,16,636,46,54,5.58211,3.66453,9.32784,43.34722,0.96022,70.5081,9576.57934,1.64268,9.32784
DE,DE945,76326,721,25049,32.81844,48.78154,9054,11.86227,14393,18.85727,11290,14.79181,16540,21.6702,1,43962,45708,104.67,1,46,46,54,4.3137,5.5018,9.04996,41.875,0.98693,68.64191,9523.26535,1.95643,9.04996
DE,DE946,123183,169,36477,29.61204,49.52388,17345,14.08068,19265,15.63933,20281,16.46412,29815,24.20383,4,59214,58930,720.04,5,215,46,54,4.66746,4.10003,8.96113,12.90365,0.9679,65.08475,9525.37708,2.96665,8.96113
DE,DE947,189641,146,56281,29.67765,49.29261,25456,13.42326,31548,16.63564,30453,16.05824,45903,24.20521,1,92742,97834,1282.37,8,186,46,54,4.27936,5.17859,9.12106,10.5241,0.99174,63.64878,9562.32662,2.50804,9.12106
DE,DE948,167987,118,37402,22.26482,49.01272,28093,16.72332,33097,19.70212,30911,18.40083,38484,22.90892,5,68760,67978,1401.4,0,297,46,54,4.9479,3.6188,9.15759,10.39892,0.96397,65.89425,9533.37932,2.9631,9.15759
DE,DE949,323357,112,82191,25.41804,48.3277,48026,14.85231,58323,18.03672,59114,18.28134,75703,23.41159,3,140621,139758,2843.46,25,584,46,54,5.25834,3.53079,9.27501,12.46991,0.97221,64.74543,9535.54679,2.66627,9.27501
DE,DE94A,98496,158,32517,33.01352,49.13804,12637,12.82996,14756,14.98132,14586,14.80872,24000,24.36647,1,50409,52289,614.4,2,110,46,54,4.3137,5.11892,8.90127,11.77517,0.98157,67.02555,9535.99912,2.78847,8.90127
DE,DE94B,135523,138,36827,27.17399,48.85075,20055,14.79823,23096,17.04213,23106,17.0495,32439,23.93616,1,60889,61111,968.51,18,283,46,54,5.73066,3.39209,9.34242,13.66042,0.98123,63.95758,9576.45181,2.49781,9.34242
DE,DE94C,168774,160,47134,27.92729,48.91689,23745,14.06911,29009,17.18807,28580,16.93389,40306,23.88164,2,80125,81882,1045.15,6,178,46,54,4.71361,4.44485,9.09081,12.38294,0.98248,65.12626,9551.54527,2.7423,9.09081
DE,DE94D,129649,122,36045,27.80199,49.06555,18131,13.98468,20677,15.94845,21470,16.5601,33326,25.70479,3,59363,57577,1050.38,14,410,46,54,4.79047,3.66769,8.95474,11.41481,0.95876,60.55353,9536.13021,2.85221,8.95474
DE,DE94E,355275,168,96946,27.28759,49.11153,51946,14.62135,59597,16.77489,60595,17.0558,86191,24.26036,1,161549,159247,2093.17,67,1297,46,54,5.58211,3.64037,9.27609,12.32722,0.96247,67.37595,9588.80232,2.44231,9.27609
DE,DE94F,140387,173,30742,21.89804,49.03588,22758,16.2109,28217,20.09944,26405,18.80872,32265,22.9829,5,59058,58345,803.14,13,588,46,54,5.37081,3.53436,9.29747,13.1746,0.96321,63.20102,9563.65517,2.59073,9.29747
DE,DE94G,88991,107,27162,30.52219,48.24308,11581,13.01368,14495,16.28816,13626,15.31166,22127,24.86431,0,44981,46286,822.14,3,117,46,54,4.52659,4.74179,8.99492,11.87384,0.9831,61.44173,9571.22288,2.8653,8.99492
DE,DE94H,56614,86,17859,31.5452,49.19808,7467,13.18932,9051,15.98721,8647,15.27361,13590,24.00466,0,27808,31027,651.23,0,50,46,54,4.3137,5.06116,8.92158,8.15069,0.97865,66.01648,9520.99196,2.75313,8.92158
DE,DEA11,619823,2855,154659,24.95212,50.68947,84624,13.65293,108299,17.47257,137373,22.16326,134868,21.75912,4,345371,346207,214.6,47,2689,46,54,9.46797,3.4521,10.49024,54.73148,0.99944,68.09105,9736.37886,1.1194,10.49024
DE,DEA12,496963,2138,133248,26.81246,49.41676,70242,14.13425,90574,18.2255,91660,18.44403,111239,22.38376,2,245030,257054,229.72,69,2443,46,54,9.46797,3.55473,10.7909,56.85069,1.0045,67.44083,9667.86811,1.0246,10.7909
DE,DEA13,583793,2779,163141,27.94501,50.14791,78832,13.50342,104200,17.84879,110056,18.85189,127564,21.8509,2,311220,315032,207.57,46,1618,46,54,8.04721,3.60078,10.0116,59.86458,0.98228,78.85706,9660.88507,1.36299,10.0116
DE,DEA14,226461,1646,64845,28.63407,49.73395,30765,13.58512,38143,16.84308,39519,17.45069,53189,23.48705,2,117704,120298,135.96,24,845,46,54,9.46797,3.53895,10.60758,52.03472,1.00251,63.67014,9766.39819,1.19483,10.60758
DE,DEA15,262223,1540,72198,27.53305,49.64667,35751,13.63382,46630,17.78257,46896,17.88401,60748,23.16654,3,134768,137800,168.26,50,981,46,54,9.46797,3.56649,10.22143,42.92361,0.9958,61.26331,9866.48771,1.04395,10.22143
DE,DEA16,170959,1876,52109,30.48041,50.01199,22754,13.30962,26960,15.76986,29082,17.0111,40054,23.42901,3,88442,90772,90.07,14,468,46,54,9.46797,3.56991,10.34907,61.40278,0.99486,72.10706,9666.14715,1.58247,10.34907
DE,DEA17,210906,2740,60804,28.82991,49.50784,27742,13.15373,35040,16.61404,38119,18.07393,49201,23.3284,1,109229,110278,76.07,13,514,46,54,9.46797,3.57685,10.55503,56.06806,0.99747,70.64699,9629.63783,1.46524,10.55503
DE,DEA18,110117,1479,31821,28.89745,49.23854,15215,13.81712,17932,16.2845,18750,17.02734,26399,23.97359,1,56153,59013,73.58,18,357,46,54,6.62644,3.75995,8.75058,31.03472,0.93412,96.92448,9727.66433,1.73534,8.75058
DE,DEA19,158829,1776,44230,27.84756,50.01354,22011,13.8583,26361,16.59709,27691,17.43447,38536,24.26257,2,83329,82713,88.37,13,477,46,54,8.04721,3.64867,9.39387,46.59722,0.95766,91.54109,9717.47678,1.42292,9.39387
DE,DEA1A,353948,2105,95935,27.10426,49.75533,50324,14.21791,63705,17.99841,64008,18.08401,79976,22.59541,3,186033,192994,166.16,86,1425,46,54,8.04721,3.70427,9.17633,49.71528,0.95043,91.82573,9719.5238,1.65191,9.17633
DE,DEA1B,311414,253,85249,27.37481,49.05431,42585,13.67472,53880,17.30173,53419,17.15369,76281,24.49505,3,143070,145393,1216.57,37,1042,46,54,7.6736,3.77417,9.89753,20.87092,1.00749,61.24529,9770.30259,1.39174,9.89753
DE,DEA1C,484751,1192,148360,30.6054,49.86828,66303,13.67774,71483,14.74633,80765,16.66113,117840,24.30939,2,241256,245718,401.82,83,1715,46,54,8.04721,3.52661,9.99421,43.63021,0.98104,77.73409,9747.68387,1.43131,9.99421
DE,DEA1D,450129,782,129121,28.68533,49.96034,63920,14.20037,67521,15.00037,79969,17.7658,109598,24.34813,2,214307,217275,568.87,25,1157,46,54,9.46797,3.45755,10.40823,37.52778,0.99894,62.56333,9829.88133,1.21261,10.40823
DE,DEA1E,298193,530,86310,28.94434,49.68494,39231,13.15624,46747,15.67676,48960,16.4189,76945,25.80376,1,141979,142957,555.86,37,917,46,54,9.46797,3.63715,10.11809,34.03993,1.00019,61.47852,9856.50318,1.2586,10.11809
DE,DEA1F,459112,441,140203,30.53786,49.60859,59097,12.87202,70384,15.33046,75489,16.44239,113939,24.81726,0,218885,221155,1028.95,28,1199,46,54,9.46797,3.65156,10.16416,26.19498,1.00396,63.59817,9718.64976,1.41763,10.16416
DE,DEA22,327239,2323,76639,23.41989,51.48317,47874,14.62967,68102,20.81109,66290,20.25737,68334,20.88199,5,171094,173795,139.27,9,1029,46,54,6.58967,3.08247,10.13478,41.06481,0.97711,59.739,9969.37561,1.49107,10.13478
DE,DEA23,1087616,2689,247929,22.79564,50.62807,148828,13.68387,213541,19.63386,245578,22.57948,231740,21.30715,5,569943,565856,399.75,113,3708,46,54,8.04721,3.17672,10.63407,55.9456,0.99682,65.24783,9849.74154,1.0391,10.63407
DE,DEA24,163911,2081,45841,27.96701,49.81057,23322,14.22845,26498,16.16609,29491,17.99208,38759,23.64637,2,82429,82357,77.84,7,427,46,54,8.04721,3.31563,10.25905,49.29514,0.98925,73.23912,9802.48525,1.17954,10.25905
DE,DEA26,262616,279,74478,28.36004,49.19236,35823,13.64083,44675,17.01153,44405,16.90872,63235,24.07888,2,122432,124927,929.23,40,886,46,54,6.76957,3.50184,9.72122,20.4476,0.9675,61.92072,10009.80119,0.97502,9.72122
DE,DEA27,468033,665,131271,28.04738,49.767,66220,14.14857,74428,15.9023,83100,17.75516,113014,24.14659,3,220234,222620,695.67,78,1488,46,54,9.46797,3.30448,10.28241,34.96682,0.98826,59.23569,9910.53246,0.87478,10.28241
DE,DEA28,191868,154,55137,28.73694,49.33496,26199,13.6547,30468,15.87967,31866,16.60829,48198,25.1204,2,88902,91162,1232.94,26,701,46,54,6.76957,3.77034,8.35246,11.01528,0.90735,74.54644,10128.13619,2.00039,8.35246
DE,DEA29,252907,403,70468,27.86321,49.28847,34667,13.70741,41363,16.35502,43396,17.15888,63013,24.91548,2,115221,119772,619.82,90,2075,46,54,8.91891,3.5572,9.9766,24.56559,0.99773,60.52913,9946.61276,1.0134,9.9766
DE,DEA2A,271968,296,76493,28.12574,49.41611,38913,14.30793,45273,16.64644,45686,16.7983,65603,24.12159,1,125616,129730,906.9,18,628,46,54,6.62644,3.53406,8.54225,16.93056,0.92884,96.9048,9829.71036,1.75326,8.54225
DE,DEA2B,282960,648,84935,30.01661,49.7558,38874,13.73834,41879,14.80033,45926,16.23056,71346,25.21416,2,137504,139434,431.74,22,630,46,54,8.04721,3.38265,9.49328,21.29444,0.96605,81.97708,9812.04166,1.63558,9.49328
DE,DEA2C,599791,521,168007,28.01092,49.69081,86727,14.45954,96654,16.11461,102174,17.03493,146229,24.37999,3,276574,281367,1138.43,53,1855,46,54,6.58967,3.16991,9.54873,24.47173,0.96279,71.20395,9957.99308,1.69608,9.54873
DE,DEA2D,554177,784,147134,26.55,48.63645,70837,12.78238,119541,21.57091,95811,17.28888,120854,21.80783,2,283294,285331,698.67,103,2359,46,54,6.76957,3.79797,9.04309,31.51466,0.93975,74.99206,10065.90536,1.82173,9.04309
DE,DEA31,116878,1163,34410,29.44096,49.8922,14921,12.7663,18913,16.18183,20251,17.32661,28383,24.2843,1,58864,59323,99.29,7,308,46,54,9.46797,3.55935,10.31762,46.48611,0.99661,70.85214,9626.70256,1.7554,10.31762
DE,DEA32,259569,2477,71109,27.39503,49.03552,37452,14.42853,45812,17.64926,46726,18.00138,58470,22.5258,1,134372,138840,103.57,20,833,46,54,8.04721,3.49196,10.38206,59.72222,0.99473,74.5162,9585.0977,1.3749,10.38206
DE,DEA33,315741,1043,70402,22.29739,51.69078,39909,12.63979,78994,25.01861,63450,20.09558,62986,19.94863,5,163769,167261,299.25,13,931,46,54,6.10428,3.55229,9.62005,28.76389,0.97952,63.21499,9626.40717,1.91273,9.62005
DE,DEA34,368522,260,92907,25.21071,49.18729,55494,15.05853,66023,17.91562,64126,17.40086,89972,24.41428,1,159023,161278,1401.87,38,1261,46,54,6.88894,3.5741,9.55012,15.51681,0.98888,66.04219,9626.75494,1.97144,9.55012
DE,DEA35,219149,197,60501,27.60724,49.44809,30750,14.03155,35995,16.4249,36739,16.76439,55164,25.17191,2,97413,97636,1097.1,25,913,46,54,6.88894,3.58434,9.48861,13.85043,0.97998,67.25029,9625.84408,1.91538,9.48861
DE,DEA36,614670,809,184077,29.94729,49.66193,80416,13.08279,96840,15.7548,103821,16.89053,149516,24.3246,0,306681,316695,751.16,44,1858,46,54,8.04721,3.54498,9.90922,35.7875,0.99037,70.75712,9617.56133,1.96759,9.90922
DE,DEA37,446668,249,117040,26.20291,49.14858,66006,14.77742,77395,17.32719,76398,17.10398,109829,24.58851,3,196200,199217,1771.4,88,1584,46,54,5.73066,3.57963,9.41982,15.46928,0.97175,64.09418,9595.16443,2.23088,9.41982
DE,DEA38,277210,210,76826,27.71401,49.29476,40126,14.47495,45874,16.54847,47283,17.05674,67101,24.20584,2,124792,126744,1301.81,20,952,46,54,5.47102,3.52414,9.44607,14.23355,0.97279,63.318,9664.75108,1.73118,9.44607
DE,DEA41,332630,1287,85849,25.80916,50.76391,47419,14.25578,65204,19.60256,63409,19.06292,70749,21.26958,1,169002,171137,255.32,7,750,46,54,5.15951,3.57526,9.33475,38.11458,0.94091,71.82726,9610.88675,1.8725,9.33475
DE,DEA42,363546,376,93768,25.79261,49.00205,53573,14.73624,63440,17.45034,65289,17.95894,87476,24.06188,3,163566,165121,956.18,20,2857,46,54,5.39314,3.47604,9.38377,19.96843,0.9577,67.43499,9638.8111,1.97845,9.38377
DE,DEA43,250850,558,71972,28.69125,49.42954,34975,13.9426,40699,16.22444,42794,17.0596,60410,24.08212,1,119265,121795,444.35,8,554,46,54,5.15951,3.49335,9.33867,23.91964,0.95187,67.72319,9612.6187,1.71249,9.33867
DE,DEA44,140520,117,41800,29.74666,48.65073,19052,13.55821,23085,16.42827,22356,15.90948,34227,24.35739,2,63900,67310,1185.31,18,410,46,54,4.68201,3.54976,8.50929,8.64861,0.91753,70.88529,9738.30034,1.97453,8.50929
DE,DEA45,347802,280,101411,29.15768,49.4011,50963,14.65288,58070,16.69628,56593,16.27161,80765,23.22155,1,165698,172424,1229.54,31,897,46,54,4.68201,3.68611,8.89178,17.52917,0.92464,76.87667,9656.06557,2.10773,8.89178
DE,DEA46,310079,270,88955,28.68785,49.21165,44517,14.35666,51470,16.599,51092,16.47709,74045,23.8794,0,142599,146148,1136.75,13,724,46,54,5.37081,3.48307,9.39417,16.97718,0.9555,62.04041,9622.69257,2.01481,9.39417
DE,DEA47,305854,246,74670,24.41361,49.27678,45127,14.75443,59642,19.50015,57739,18.87796,68676,22.45385,3,141459,143367,1230.19,34,836,46,54,4.20451,3.6863,8.63215,14.93248,0.91994,78.74852,9693.3842,2.06412,8.63215
DE,DEA51,364899,2508,104360,28.59969,49.92779,44243,12.12472,69301,18.99183,67103,18.38947,79892,21.89428,1,195861,198527,143.76,27,1053,46,54,6.62644,3.55642,9.85127,55.01389,0.97789,77.92303,9617.4531,1.41567,9.85127
DE,DEA52,587545,2096,157138,26.74485,49.79142,79274,13.49241,110199,18.75584,111900,19.04535,129034,21.96155,2,314343,317139,276.96,20,1653,46,54,6.62644,3.51478,9.71559,51.83854,0.97373,73.70949,9640.95629,1.50348,9.71559
DE,DEA53,187032,1167,54341,29.05439,49.78079,26342,14.08422,31487,16.83509,31816,17.01099,43046,23.01531,1,96287,102389,158.37,14,666,46,54,6.62644,3.55503,9.39497,35.15278,0.96377,80.58275,9691.56192,1.81389,9.39497
DE,DEA54,179080,792,48880,27.29506,49.73252,25848,14.43377,31964,17.84901,32477,18.13547,39911,22.28669,2,87368,86426,223.43,37,705,46,54,6.62644,3.4686,9.55922,37.80556,0.976,65.05421,9673.86305,1.61065,9.55922
DE,DEA55,156173,3042,44449,28.46139,49.64495,20522,13.14056,27360,17.51903,27611,17.67975,36231,23.19927,1,79425,83627,50.74,6,449,46,54,6.62644,3.4989,10.20127,55.93056,0.98916,76.47569,9590.47343,1.26658,10.20127
DE,DEA56,323426,791,99609,30.79808,49.72977,40812,12.61865,50234,15.53184,53161,16.43684,79610,24.61459,0,165781,171878,404.2,15,744,46,54,6.62644,3.68237,9.14152,32.47024,0.95274,89.01075,9700.40823,1.79161,9.14152
DE,DEA57,260023,133,75404,28.99897,48.683,34768,13.37112,43307,16.65507,42650,16.4024,63894,24.57244,1,123329,130246,1934.31,18,824,46,54,5.41548,4.23664,7.37802,11.67601,0.87108,92.64597,9802.10197,2.19182,7.37802
DE,DEA58,409931,387,118400,28.88291,49.30708,55857,13.62595,67073,16.36202,68235,16.64548,100366,24.48363,2,197928,209813,1047.13,32,936,46,54,6.62644,3.84284,8.22118,20.73184,0.90845,93.9495,9771.5563,2.11557,8.22118
DE,DEA59,134259,189,36067,26.86375,48.77438,18953,14.11674,22532,16.78249,23479,17.48784,33228,24.74918,1,61075,62740,702.9,56,752,46,54,6.62644,3.89338,7.83608,15.48534,0.88742,95.40784,9827.19865,2.02232,7.83608
DE,DEA5A,277266,245,78577,28.33993,49.02873,36952,13.32727,50674,18.27631,47401,17.09586,63662,22.96062,1,133058,137409,1118.25,8,529,46,54,5.67468,3.96921,7.54935,15.84259,0.87273,89.36006,9918.40876,1.99547,7.54935
DE,DEA5B,301041,227,84138,27.94902,49.01824,41993,13.94926,49841,16.55622,51766,17.19566,73303,24.34984,2,140211,143361,1311.05,8,492,46,54,5.41548,3.63951,8.76157,15.25286,0.93805,75.82084,9721.14866,1.35688,8.76157
DE,DEA5C,392276,723,117248,29.88916,49.78357,51623,13.15987,61988,15.80214,66131,16.85828,95286,24.29055,0,191434,196996,536,41,1159,46,54,6.62644,3.50083,9.54474,33.375,0.97505,70.2644,9667.71971,1.60158,9.54474
DE,DEB11,113871,1083,31469,27.63566,50.11987,14032,12.32272,23764,20.86923,21721,19.07509,22885,20.0973,3,61693,61449,103.93,18,328,46,54,6.1931,2.93044,9.6647,35.4757,0.95332,60.4213,10227.71702,1.25988,9.6647
DE,DEB12,128750,164,40862,31.73748,49.0268,16046,12.46291,20089,15.60311,20208,15.69553,31545,24.50097,2,63002,67878,777.11,2,304,46,54,5.13213,3.44123,8.68655,12.45486,0.92039,67.10082,10119.94262,1.91349,8.68655
DE,DEB13,128193,200,37569,29.30659,48.99175,17251,13.45705,20991,16.37453,20997,16.37921,31385,24.48262,0,58572,62434,634.16,11,211,46,54,6.40977,3.36118,8.55322,13.44097,0.92148,84.3941,9990.5238,2.0927,8.55322
DE,DEB14,157368,182,48007,30.5062,49.51324,20992,13.33943,24336,15.46439,25969,16.50208,38064,24.18789,1,74029,78701,853.49,7,285,46,54,6.1931,3.09635,8.87158,11.27488,0.92805,52.0504,10507.34064,1.34163,8.87158
DE,DEB15,80278,103,25786,32.12088,48.49025,9854,12.27484,12543,15.62446,12820,15.96951,19275,24.01031,0,38723,44277,767.56,3,117,46,54,5.13213,3.62873,7.78672,11.24792,0.8882,76.0665,10588.67286,1.83247,7.78672
DE,DEB1C,61321,89,19474,31.75747,48.03575,7509,12.2454,9613,15.67652,9525,15.53301,15200,24.78759,1,28236,62810,683.9,1,153,46,54,5.13213,3.34809,8.60567,9.58854,0.91817,65.05433,10328.66139,1.59885,8.60567
DE,DEB17,213371,261,62131,29.11876,49.19928,28615,13.41091,33735,15.81049,36974,17.3285,51916,24.33133,2,101446,32704,807.52,16,414,46,54,5.13213,3.12858,9.15195,17.44136,0.93705,59.61358,10181.54405,1.10067,9.15195
DE,DEB18,181220,289,53331,29.42887,49.31851,25062,13.8296,29443,16.2471,29435,16.24269,43949,24.25174,1,85177,107753,619.11,4,312,46,54,6.40977,3.17694,8.92762,21.23785,0.93893,72.45437,10055.51231,1.93596,8.92762
DE,DEB1D,102517,104,30861,30.1033,48.62316,13369,13.04076,15936,15.54474,17058,16.63919,25293,24.67201,1,47678,97673,978.93,6,205,46,54,6.1931,3.37733,8.31589,11.59188,0.90276,62.07777,10384.14704,1.35562,8.31589
DE,DEB1A,121920,156,37437,30.7062,48.80331,15771,12.93553,18531,15.19931,20170,16.54364,30011,24.61532,0,58100,89658,772.52,6,192,46,54,6.1931,3.09754,8.8433,10.23688,0.92823,63.23849,10267.73645,1.33776,8.8433
DE,DEB1B,200579,203,56164,28.00094,48.95727,27711,13.8155,31978,15.94285,34507,17.2037,50219,25.03702,1,90695,52261,976.53,22,479,46,54,6.40977,3.34368,8.33167,15.45602,0.91206,78.28365,10114.11442,2.02604,8.33167
DE,DEB21,109967,940,25662,23.33609,50.21506,13119,11.92994,27088,24.63284,22261,20.24335,21837,19.85778,3,60675,62793,115.66,1,167,46,54,4.07116,3.24618,9.6022,26.34722,0.95773,66.14005,10563.22449,1.42849,9.6022
DE,DEB22,111924,96,33776,30.17762,48.44091,14798,13.22147,17183,15.35238,18936,16.91862,27231,24.3299,1,52198,59103,1153.75,2,231,46,54,5.13213,3.42723,8.69058,10.30754,0.92093,71.98415,10467.80339,1.72651,8.69058
DE,DEB23,98179,60,27342,27.84913,48.40852,13628,13.88077,16277,16.5789,16964,17.27864,23968,24.41255,2,44319,51856,1608.2,5,288,46,54,4.07116,3.71463,8.37634,9.85417,0.90631,78.20177,10412.50765,1.61381,8.37634
DE,DEB24,60458,66,19380,32.05531,47.87952,7551,12.48966,9326,15.42558,9458,15.64392,14743,24.38552,1,28539,32791,900.33,5,139,46,54,4.07116,3.7979,7.75724,10.24306,0.8897,81.28057,10282.07657,2.05473,7.75724
DE,DEB25,148658,135,41088,27.63928,49.28023,20974,14.10889,22718,15.28206,26842,18.05621,37036,24.91356,3,67433,72698,1091.03,9,341,46,54,4.07116,3.51159,8.77626,11.60787,0.92519,74.31241,10651.0412,1.47036,8.77626
DE,DEB31,48431,1102,14176,29.27051,50.10427,6817,14.0757,8064,16.65049,8691,17.94512,10683,22.05819,2,23702,24541,43.49,2,69,46,54,5.2145,2.67361,10.56939,46.97917,0.98859,51.9197,10638.59274,0.88542,10.56939
DE,DEB32,99711,714,26593,26.67008,48.58441,12194,12.22934,22647,22.71264,17641,17.69213,20636,20.69581,3,59478,58550,138.07,6,263,46,54,4.58388,3.1568,8.95061,32.4375,0.92259,62.49971,10727.36687,1.92778,8.95061
DE,DEB33,46410,560,11596,24.98599,51.96078,5823,12.54686,10611,22.86361,8105,17.46391,10275,22.13963,6,23491,24550,81.99,2,71,46,54,4.58388,3.14876,9.04008,12.85108,0.93736,66.66898,10847.20493,2.06424,9.04008
DE,DEB34,169181,2188,42399,25.06132,49.27385,25887,15.30136,30830,18.22309,33312,19.69015,36753,21.72407,5,83105,85992,76.51,2,519,46,54,5.00429,2.66568,10.62546,47.99306,0.98875,52.6331,10643.07802,0.76049,10.62546
DE,DEB35,216053,2213,49320,22.82773,50.8977,27058,12.52378,51249,23.72057,46787,21.65533,41639,19.27259,6,114204,117329,96.54,27,831,46,54,5.74221,2.77425,10.23461,42.46528,0.97175,48.60899,10437.34839,0.64583,10.23461
DE,DEB36,53319,456,16740,31.39594,49.41015,7021,13.16791,8308,15.58169,8644,16.21186,12606,23.6426,2,27072,28597,115.73,2,139,46,54,4.86078,2.66939,10.16626,20.93403,1.00052,55.38889,10844.88896,1.78846,10.16626
DE,DEB37,40473,660,13303,32.86883,48.94621,5099,12.59852,6599,16.3047,6263,15.47451,9209,22.75344,1,21640,24676,60.66,0,42,46,54,4.58388,3.27766,8.58466,13.1412,0.92749,72.80498,10851.07625,1.64583,8.58466
DE,DEB38,51002,1195,14785,28.98906,49.94314,6778,13.28967,8332,16.33661,9049,17.74244,12058,23.64221,3,25521,25897,42.24,1,142,46,54,5.13768,2.62859,10.53374,32.96007,1.00127,57.49262,10788.26237,1.30402,10.53374
DE,DEB39,83200,766,22412,26.9375,49.73918,12029,14.45793,15114,18.16587,15201,18.27043,18444,22.16827,4,41471,43216,107.44,8,268,46,54,5.74221,2.70285,10.54153,25.69444,0.98736,49.10069,10618.0179,0.61742,10.54153
DE,DEB3A,34138,484,10341,30.29176,48.9894,4333,12.6926,5880,17.22421,6016,17.62259,7568,22.16884,0,17158,18372,69.83,1,48,46,54,4.58388,3.2235,8.89774,27.04167,0.93444,75.54745,10782.47679,1.41927,8.89774
DE,DEB3B,128557,219,35243,27.4143,49.10195,17997,13.99924,20445,15.90345,22645,17.61475,32227,25.06826,3,57201,59617,581.03,11,324,46,54,5.74221,2.90007,9.85507,15.30754,0.95647,47.79778,10564.54042,0.7585,9.85507
DE,DEB3C,132557,223,41869,31.58566,49.29577,16773,12.65342,18909,14.26481,20845,15.72531,34161,25.7708,1,62595,66628,587.7,12,350,46,54,5.30489,3.00966,9.43724,15.95833,0.94542,56.076,10727.05762,1.87016,9.43724
DE,DEB3D,74798,116,21969,29.37111,49.04142,10136,13.55116,11468,15.33196,12412,16.59403,18813,25.15174,1,34024,36814,637.76,6,156,46,54,5.38849,3.10001,9.12805,10.51852,0.92988,51.35954,10634.67973,1.22321,9.12805
DE,DEB3E,128561,278,34304,26.68305,49.07865,17901,13.92413,21493,16.71813,23460,18.24815,31403,24.42654,2,58391,60547,458.03,6,288,46,54,4.86078,2.65308,10.28053,21.79861,1.0112,62.51629,10985.47256,1.53679,10.28053
DE,DEB3F,105436,165,30720,29.13616,49.37687,14735,13.9753,16682,15.82192,17645,16.73527,25654,24.33135,1,48953,59711,632.54,6,263,46,54,5.38849,3.12965,8.96807,17.82292,0.92745,60.75281,10710.79008,1.7023,8.96807
DE,DEB3G,70458,123,22466,31.88566,48.48846,8672,12.30804,10671,15.14519,11105,15.76116,17544,24.89994,1,32394,37428,566.85,1,127,46,54,5.38849,3.21568,8.72327,10.22917,0.92652,66.07507,10674.04399,1.43676,8.72327
DE,DEB3H,110564,173,33676,30.45838,49.06118,14240,12.87942,16541,14.96057,18003,16.28288,28104,25.41876,1,51041,55456,632.64,4,175,46,54,4.86078,2.96807,9.4805,16.0408,0.96251,63.73578,10873.62591,2.03875,9.4805
DE,DEB3I,153958,505,45782,29.73668,49.14197,21002,13.64138,22710,14.75078,26476,17.1969,37988,24.67426,3,71080,73531,301.46,5,342,46,54,5.30149,2.65234,10.4067,31.58333,0.99499,54.6338,10743.99952,1.146,10.4067
DE,DEB3J,210062,347,57872,27.54996,49.51443,29973,14.26864,32057,15.26073,36882,17.55767,53278,25.36299,3,98017,103126,598.02,25,534,46,54,5.74221,2.86669,9.87925,22.82205,0.96067,49.24949,10478.13548,0.93897,9.87925
DE,DEB3K,94980,100,31461,33.12382,48.57549,10941,11.51927,13703,14.42725,14508,15.27479,24367,25.65487,2,44260,49598,942.65,3,141,46,54,4.58388,3.22356,8.75577,11.1149,0.93186,71.35003,10850.1277,2.19976,8.75577
DE,1-Dec,328428,800,98237,29.91127,49.40413,40173,12.2319,57893,17.6273,57308,17.44918,74817,22.78034,1,175686,177430,406.46,114,1358,46,54,4.09521,3.33078,9.28565,35.83889,0.94758,77.3805,10886.95852,1.76277,9.28565
DE,2-Dec,103667,187,31242,30.13688,49.03007,12891,12.43501,15835,15.27487,17678,17.05268,26021,25.10056,1,48593,50929,549.64,2,267,46,54,3.83885,3.46293,8.83215,13.07778,0.93484,79.08032,10835.12245,1.49348,8.83215
DE,3-Dec,131933,529,42189,31.97759,49.01806,15559,11.79311,20069,15.21151,21641,16.40302,32475,24.61477,1,66252,69098,246.65,11,305,46,54,4.09521,3.36036,8.77872,31.33681,0.93011,80.08438,10764.87182,1.66528,8.77872
DE,4-Dec,194932,425,61476,31.53715,49.29052,23783,12.20066,29984,15.38177,32294,16.5668,47395,24.31361,1,93383,97203,454.26,24,650,46,54,3.83885,3.30882,9.34144,23.76968,0.95373,79.92322,10869.1995,1.18935,9.34144
DE,5-Dec,142551,341,46367,32.5266,49.40548,16777,11.76912,22073,15.48428,22692,15.91851,34642,24.30148,1,70595,73483,413.72,18,394,46,54,4.09521,3.25285,9.12901,18.58681,0.94376,76.37423,10832.00766,1.6801,9.12901
DE,6-Dec,87173,183,28327,32.49515,48.65038,9951,11.41523,12815,14.70065,13909,15.95563,22171,25.43333,2,41648,43928,471.16,5,183,46,54,4.61367,3.59369,8.02091,13.40625,0.90354,83.81178,10692.93145,1.74819,8.02091
DE,DED21,554167,1692,150556,27.16798,48.87985,80510,14.52811,103495,18.67578,119692,21.59854,99914,18.02958,4,303086,307942,323.68,10,698,46,54,3.93106,3.51354,9.30548,40.91944,0.92439,56.14728,10314.32101,1.55022,9.30548
